,external_urls,followers,genres,href,id,images,name,popularity,type,uri
569,{'spotify': 'https://open.spotify.com/artist/3xxV3NmQixCSk6fUPlGSvP'},"{'href': None, 'total': 128}",[],https://api.spotify.com/v1/artists/3xxV3NmQixCSk6fUPlGSvP,3xxV3NmQixCSk6fUPlGSvP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273eb25cc867a64572e1d9c92ec', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02eb25cc867a64572e1d9c92ec', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851eb25cc867a64572e1d9c92ec', 'width': 64}]",Liam Muntz,45,artist,spotify:artist:3xxV3NmQixCSk6fUPlGSvP
570,{'spotify': 'https://open.spotify.com/artist/1EYt9z9E0wab4f22IvFAJ4'},"{'href': None, 'total': 84}",[],https://api.spotify.com/v1/artists/1EYt9z9E0wab4f22IvFAJ4,1EYt9z9E0wab4f22IvFAJ4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739571b7a4e6f469058180c98d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029571b7a4e6f469058180c98d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519571b7a4e6f469058180c98d', 'width': 64}]",Kelli Carswell,44,artist,spotify:artist:1EYt9z9E0wab4f22IvFAJ4
571,{'spotify': 'https://open.spotify.com/artist/0Ebn8VPkWUu1WsBPP1WwLl'},"{'href': None, 'total': 229}",[],https://api.spotify.com/v1/artists/0Ebn8VPkWUu1WsBPP1WwLl,0Ebn8VPkWUu1WsBPP1WwLl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d773f0cf3731d845b3ce9042', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d773f0cf3731d845b3ce9042', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d773f0cf3731d845b3ce9042', 'width': 64}]",Emma Hoffman,44,artist,spotify:artist:0Ebn8VPkWUu1WsBPP1WwLl
572,{'spotify': 'https://open.spotify.com/artist/6B68z24fHjW2BFiwzthkzO'},"{'href': None, 'total': 4}",[],https://api.spotify.com/v1/artists/6B68z24fHjW2BFiwzthkzO,6B68z24fHjW2BFiwzthkzO,"[{'height': 640, 'url': 'https://i.scdn.co/image/79291666d89ca16e3848954ac34f2d80506f297c', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/c999a4c1aa0bdcd168f34d9a1eaedbad0fdf450e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/38ebd231af56b18a284c06ebccbe96f76c1992ea', 'width': 160}]",Leyland Moore,44,artist,spotify:artist:6B68z24fHjW2BFiwzthkzO
573,{'spotify': 'https://open.spotify.com/artist/0ZAl5PmCoUqY1PIuTYAghz'},"{'href': None, 'total': 601}",[],https://api.spotify.com/v1/artists/0ZAl5PmCoUqY1PIuTYAghz,0ZAl5PmCoUqY1PIuTYAghz,"[{'height': 640, 'url': 'https://i.scdn.co/image/1d9f2e7457594a2c9397d1ad4e0d2105efe72113', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7f4fc604f80c3cb76d881164a13396d57fd6a616', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9f58ef5ae540a8565be22a352e925b43a7957c63', 'width': 160}]",Louis-Étienne Santais,47,artist,spotify:artist:0ZAl5PmCoUqY1PIuTYAghz
574,{'spotify': 'https://open.spotify.com/artist/6X9fOKgbMi7PCa7ZuB7ktE'},"{'href': None, 'total': 30}",[],https://api.spotify.com/v1/artists/6X9fOKgbMi7PCa7ZuB7ktE,6X9fOKgbMi7PCa7ZuB7ktE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cd69d4b264d23ad3f94baa38', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cd69d4b264d23ad3f94baa38', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cd69d4b264d23ad3f94baa38', 'width': 64}]",Davignon,45,artist,spotify:artist:6X9fOKgbMi7PCa7ZuB7ktE
575,{'spotify': 'https://open.spotify.com/artist/1ktaC9yb8R0mC5KSPjENLl'},"{'href': None, 'total': 560}","['background music', 'background piano']",https://api.spotify.com/v1/artists/1ktaC9yb8R0mC5KSPjENLl,1ktaC9yb8R0mC5KSPjENLl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bc9682585c7e70949a2dd27f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bc9682585c7e70949a2dd27f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bc9682585c7e70949a2dd27f', 'width': 64}]",Jonas Holmes,52,artist,spotify:artist:1ktaC9yb8R0mC5KSPjENLl
576,{'spotify': 'https://open.spotify.com/artist/6GHpZni4assd8ljmgjhMix'},"{'href': None, 'total': 60}",[],https://api.spotify.com/v1/artists/6GHpZni4assd8ljmgjhMix,6GHpZni4assd8ljmgjhMix,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732d8148deff9bd135952c6cfc', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022d8148deff9bd135952c6cfc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512d8148deff9bd135952c6cfc', 'width': 64}]",Gino Carbone,47,artist,spotify:artist:6GHpZni4assd8ljmgjhMix
577,{'spotify': 'https://open.spotify.com/artist/3LkHg6D2NUGLLrqpnp1HTt'},"{'href': None, 'total': 11}",[],https://api.spotify.com/v1/artists/3LkHg6D2NUGLLrqpnp1HTt,3LkHg6D2NUGLLrqpnp1HTt,"[{'height': 640, 'url': 'https://i.scdn.co/image/07f373a3f3555cb76d9c9dea3c01855ff5d25ef6', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8f320e9649011ecf1a5c53adc5e2f25e5c6c42d4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9345c8d2591d2d3b082d4fa2c7db2fd6b0831909', 'width': 160}]",Aimon Cour,46,artist,spotify:artist:3LkHg6D2NUGLLrqpnp1HTt
578,{'spotify': 'https://open.spotify.com/artist/2I8tbYezTkXcisNasm212v'},"{'href': None, 'total': 4}",[],https://api.spotify.com/v1/artists/2I8tbYezTkXcisNasm212v,2I8tbYezTkXcisNasm212v,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e4bef052cc15777be67ba13f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e4bef052cc15777be67ba13f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e4bef052cc15777be67ba13f', 'width': 64}]",Rita Alezae,45,artist,spotify:artist:2I8tbYezTkXcisNasm212v
579,{'spotify': 'https://open.spotify.com/artist/6hKJteZkxCj4rEW8Enp9r7'},"{'href': None, 'total': 4246}",['focus'],https://api.spotify.com/v1/artists/6hKJteZkxCj4rEW8Enp9r7,6hKJteZkxCj4rEW8Enp9r7,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c154744d5cb2551162b79eca', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c154744d5cb2551162b79eca', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c154744d5cb2551162b79eca', 'width': 64}]",Una Luna,46,artist,spotify:artist:6hKJteZkxCj4rEW8Enp9r7
580,{'spotify': 'https://open.spotify.com/artist/3XlQzOKje7lZLZhMDnKZz3'},"{'href': None, 'total': 57}",[],https://api.spotify.com/v1/artists/3XlQzOKje7lZLZhMDnKZz3,3XlQzOKje7lZLZhMDnKZz3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273153347a745691203cb584539', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02153347a745691203cb584539', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851153347a745691203cb584539', 'width': 64}]",Bromeliad,42,artist,spotify:artist:3XlQzOKje7lZLZhMDnKZz3
581,{'spotify': 'https://open.spotify.com/artist/3SfdWSRQSadzwAMuxNMO5C'},"{'href': None, 'total': 23}",[],https://api.spotify.com/v1/artists/3SfdWSRQSadzwAMuxNMO5C,3SfdWSRQSadzwAMuxNMO5C,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27334e274ee29af3f6f8be4cbe5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0234e274ee29af3f6f8be4cbe5', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485134e274ee29af3f6f8be4cbe5', 'width': 64}]",Gerald Sherman,49,artist,spotify:artist:3SfdWSRQSadzwAMuxNMO5C
582,{'spotify': 'https://open.spotify.com/artist/5ZxksGDvjeNLxyy7t4NSpV'},"{'href': None, 'total': 9}",[],https://api.spotify.com/v1/artists/5ZxksGDvjeNLxyy7t4NSpV,5ZxksGDvjeNLxyy7t4NSpV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a3f59d778665c4c7a2ba2cb2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a3f59d778665c4c7a2ba2cb2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a3f59d778665c4c7a2ba2cb2', 'width': 64}]",Agnes Klein,42,artist,spotify:artist:5ZxksGDvjeNLxyy7t4NSpV
583,{'spotify': 'https://open.spotify.com/artist/4xVRQYeatzgjpb5jQZkLs4'},"{'href': None, 'total': 145}",[],https://api.spotify.com/v1/artists/4xVRQYeatzgjpb5jQZkLs4,4xVRQYeatzgjpb5jQZkLs4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ef70bf99d581a73822bdbed2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ef70bf99d581a73822bdbed2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ef70bf99d581a73822bdbed2', 'width': 64}]",S.J Morgan,45,artist,spotify:artist:4xVRQYeatzgjpb5jQZkLs4
584,{'spotify': 'https://open.spotify.com/artist/6U9R5Ba5DxvK0ALylOx60v'},"{'href': None, 'total': 58}",['background piano'],https://api.spotify.com/v1/artists/6U9R5Ba5DxvK0ALylOx60v,6U9R5Ba5DxvK0ALylOx60v,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b7b9700e7367a63d668b0e27', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b7b9700e7367a63d668b0e27', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b7b9700e7367a63d668b0e27', 'width': 64}]",Alfons Daiminger,54,artist,spotify:artist:6U9R5Ba5DxvK0ALylOx60v
585,{'spotify': 'https://open.spotify.com/artist/4PLGZc5uRGoXxjzjVDzlPs'},"{'href': None, 'total': 79}",['background piano'],https://api.spotify.com/v1/artists/4PLGZc5uRGoXxjzjVDzlPs,4PLGZc5uRGoXxjzjVDzlPs,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27377e48d01468c6fac59d921a7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0277e48d01468c6fac59d921a7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485177e48d01468c6fac59d921a7', 'width': 64}]",Damien Jeunet,55,artist,spotify:artist:4PLGZc5uRGoXxjzjVDzlPs
586,{'spotify': 'https://open.spotify.com/artist/6N2AxUq3v1faD2lVriyeJu'},"{'href': None, 'total': 131}",[],https://api.spotify.com/v1/artists/6N2AxUq3v1faD2lVriyeJu,6N2AxUq3v1faD2lVriyeJu,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731b7ceab95e9f495ad4d9aeb6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021b7ceab95e9f495ad4d9aeb6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511b7ceab95e9f495ad4d9aeb6', 'width': 64}]",Ricard Paul,47,artist,spotify:artist:6N2AxUq3v1faD2lVriyeJu
587,{'spotify': 'https://open.spotify.com/artist/5gxCZXXCHpwrqcCJxq0VhJ'},"{'href': None, 'total': 348}",[],https://api.spotify.com/v1/artists/5gxCZXXCHpwrqcCJxq0VhJ,5gxCZXXCHpwrqcCJxq0VhJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/b849dd61228225c35e45eaaad998600773efcbc3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/39f9017fe3ff9a29caf97ad09e8a0fda19e96cb5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/5420b1bd1d98fc97b70c8da311a40691c0dbb6b2', 'width': 160}]",Patrick Hamilton,54,artist,spotify:artist:5gxCZXXCHpwrqcCJxq0VhJ
588,{'spotify': 'https://open.spotify.com/artist/6rDF0xaV7KBIlI5t9zs6EZ'},"{'href': None, 'total': 10}",[],https://api.spotify.com/v1/artists/6rDF0xaV7KBIlI5t9zs6EZ,6rDF0xaV7KBIlI5t9zs6EZ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731681831c684e41e09e8c3490', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021681831c684e41e09e8c3490', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511681831c684e41e09e8c3490', 'width': 64}]",Tom Stannard,44,artist,spotify:artist:6rDF0xaV7KBIlI5t9zs6EZ
589,{'spotify': 'https://open.spotify.com/artist/5Y9w5YkP5VxVumV37PL7tU'},"{'href': None, 'total': 12}",['background piano'],https://api.spotify.com/v1/artists/5Y9w5YkP5VxVumV37PL7tU,5Y9w5YkP5VxVumV37PL7tU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e370e1188e87f47c8eae9a24', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e370e1188e87f47c8eae9a24', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e370e1188e87f47c8eae9a24', 'width': 64}]",Hattie Sanford,43,artist,spotify:artist:5Y9w5YkP5VxVumV37PL7tU
590,{'spotify': 'https://open.spotify.com/artist/6GETMwt7rbOZRXFnivRObG'},"{'href': None, 'total': 497}",['background piano'],https://api.spotify.com/v1/artists/6GETMwt7rbOZRXFnivRObG,6GETMwt7rbOZRXFnivRObG,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732f37cf16890b90318e0134ee', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022f37cf16890b90318e0134ee', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512f37cf16890b90318e0134ee', 'width': 64}]",Ragnar Seaholm,55,artist,spotify:artist:6GETMwt7rbOZRXFnivRObG
591,{'spotify': 'https://open.spotify.com/artist/3LUa5res2UmvZ04kvlPMc7'},"{'href': None, 'total': 2957}","['background music', 'background piano', 'focus']",https://api.spotify.com/v1/artists/3LUa5res2UmvZ04kvlPMc7,3LUa5res2UmvZ04kvlPMc7,"[{'height': 640, 'url': 'https://i.scdn.co/image/89941c8616aab60f6ca24e5189fe7fd4c4e62c81', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/7a49b74a705bbf887cbba2fde714409a2327ae06', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/9f475b1b1427d8f5472bf07af0c36b57abcbd28f', 'width': 160}]",Arden Forest,51,artist,spotify:artist:3LUa5res2UmvZ04kvlPMc7
592,{'spotify': 'https://open.spotify.com/artist/0HT4Y9hhNdkrCEE2tKokzO'},"{'href': None, 'total': 300}",[],https://api.spotify.com/v1/artists/0HT4Y9hhNdkrCEE2tKokzO,0HT4Y9hhNdkrCEE2tKokzO,"[{'height': 640, 'url': 'https://i.scdn.co/image/0a7acd398a0b9420b8e639afd2935b646731cff3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/6a58db4da8991cbfd546a9be175c667e9680035e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/21e645c49c72c3e22ee821725102fd3c0cbedd26', 'width': 160}]",William Cas,48,artist,spotify:artist:0HT4Y9hhNdkrCEE2tKokzO
593,{'spotify': 'https://open.spotify.com/artist/1zvwcVO4fIwapze8BZl7nH'},"{'href': None, 'total': 30}",[],https://api.spotify.com/v1/artists/1zvwcVO4fIwapze8BZl7nH,1zvwcVO4fIwapze8BZl7nH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f6f12070f38e06b4b314b224', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02f6f12070f38e06b4b314b224', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851f6f12070f38e06b4b314b224', 'width': 64}]",Gideon Lewis,48,artist,spotify:artist:1zvwcVO4fIwapze8BZl7nH
594,{'spotify': 'https://open.spotify.com/artist/7co0izocnlz4PPcuxN9dwJ'},"{'href': None, 'total': 201}",[],https://api.spotify.com/v1/artists/7co0izocnlz4PPcuxN9dwJ,7co0izocnlz4PPcuxN9dwJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b988576cb117b920b59b0b77', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b988576cb117b920b59b0b77', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b988576cb117b920b59b0b77', 'width': 64}]",Projet Calmant,43,artist,spotify:artist:7co0izocnlz4PPcuxN9dwJ
595,{'spotify': 'https://open.spotify.com/artist/62w9ueINUGbQbHTj4ZOzdE'},"{'href': None, 'total': 166}",[],https://api.spotify.com/v1/artists/62w9ueINUGbQbHTj4ZOzdE,62w9ueINUGbQbHTj4ZOzdE,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736673039767a4d93dbc338bce', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026673039767a4d93dbc338bce', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516673039767a4d93dbc338bce', 'width': 64}]",Toshi Sakura,42,artist,spotify:artist:62w9ueINUGbQbHTj4ZOzdE
596,{'spotify': 'https://open.spotify.com/artist/0uGHltM64FZJWH1uOr8YWU'},"{'href': None, 'total': 209}",['background piano'],https://api.spotify.com/v1/artists/0uGHltM64FZJWH1uOr8YWU,0uGHltM64FZJWH1uOr8YWU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d3f470a50f4d37d5f2673f45', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d3f470a50f4d37d5f2673f45', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d3f470a50f4d37d5f2673f45', 'width': 64}]",Joy Meyer-Williams,56,artist,spotify:artist:0uGHltM64FZJWH1uOr8YWU
597,{'spotify': 'https://open.spotify.com/artist/0XrjaJY3OzXdArflsIxMkP'},"{'href': None, 'total': 7}",[],https://api.spotify.com/v1/artists/0XrjaJY3OzXdArflsIxMkP,0XrjaJY3OzXdArflsIxMkP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cfd1597e8c1d9d6b10580f31', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cfd1597e8c1d9d6b10580f31', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cfd1597e8c1d9d6b10580f31', 'width': 64}]",Stacie Weldon,41,artist,spotify:artist:0XrjaJY3OzXdArflsIxMkP
598,{'spotify': 'https://open.spotify.com/artist/6ZlHe1gzZkHFr83kgRkxNA'},"{'href': None, 'total': 4}",[],https://api.spotify.com/v1/artists/6ZlHe1gzZkHFr83kgRkxNA,6ZlHe1gzZkHFr83kgRkxNA,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27385d89bc3873f0d297ff9a65d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0285d89bc3873f0d297ff9a65d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485185d89bc3873f0d297ff9a65d', 'width': 64}]",Leonore Baldwin,40,artist,spotify:artist:6ZlHe1gzZkHFr83kgRkxNA
599,{'spotify': 'https://open.spotify.com/artist/2WgYyclJDRvXJaeSw1N0O4'},"{'href': None, 'total': 80}",['background piano'],https://api.spotify.com/v1/artists/2WgYyclJDRvXJaeSw1N0O4,2WgYyclJDRvXJaeSw1N0O4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c37fd50dc318dcdf4735c308', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c37fd50dc318dcdf4735c308', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c37fd50dc318dcdf4735c308', 'width': 64}]",Phoebe Weber,43,artist,spotify:artist:2WgYyclJDRvXJaeSw1N0O4
600,{'spotify': 'https://open.spotify.com/artist/5TOIlVyy8otZ53kt3WxdrK'},"{'href': None, 'total': 1431}",[],https://api.spotify.com/v1/artists/5TOIlVyy8otZ53kt3WxdrK,5TOIlVyy8otZ53kt3WxdrK,"[{'height': 640, 'url': 'https://i.scdn.co/image/3591ec3b9c66759cb6d4226f7f45d1c154b8ce93', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/35a7e086d741ed4e67e2993704d86216f9d9c94a', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/8dc456cb01e815b54d61d5e11665bbb1daee52f5', 'width': 160}]",Eik Octobre,57,artist,spotify:artist:5TOIlVyy8otZ53kt3WxdrK
601,{'spotify': 'https://open.spotify.com/artist/3QhEmbt5VdCTPAafeOs8Pp'},"{'href': None, 'total': 83}",[],https://api.spotify.com/v1/artists/3QhEmbt5VdCTPAafeOs8Pp,3QhEmbt5VdCTPAafeOs8Pp,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27318826f932de10002e74349b3', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0218826f932de10002e74349b3', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485118826f932de10002e74349b3', 'width': 64}]",Jalabert,45,artist,spotify:artist:3QhEmbt5VdCTPAafeOs8Pp
602,{'spotify': 'https://open.spotify.com/artist/15uysw3q7CD404iYaCUxs3'},"{'href': None, 'total': 54}",[],https://api.spotify.com/v1/artists/15uysw3q7CD404iYaCUxs3,15uysw3q7CD404iYaCUxs3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fe99ef6622afb114f6fc75fd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fe99ef6622afb114f6fc75fd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fe99ef6622afb114f6fc75fd', 'width': 64}]",John Deigen,44,artist,spotify:artist:15uysw3q7CD404iYaCUxs3
603,{'spotify': 'https://open.spotify.com/artist/13iFrunlI1q3bWFisDA4k1'},"{'href': None, 'total': 93}",[],https://api.spotify.com/v1/artists/13iFrunlI1q3bWFisDA4k1,13iFrunlI1q3bWFisDA4k1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273543709de6686b6049053c52d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02543709de6686b6049053c52d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851543709de6686b6049053c52d', 'width': 64}]",Avery Hall,47,artist,spotify:artist:13iFrunlI1q3bWFisDA4k1
604,{'spotify': 'https://open.spotify.com/artist/5gt4p9v2Omsd6MVkR5Tm54'},"{'href': None, 'total': 24}",['background piano'],https://api.spotify.com/v1/artists/5gt4p9v2Omsd6MVkR5Tm54,5gt4p9v2Omsd6MVkR5Tm54,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b15365cacdf9a6b18c780061', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02b15365cacdf9a6b18c780061', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851b15365cacdf9a6b18c780061', 'width': 64}]",Abel Laloux,50,artist,spotify:artist:5gt4p9v2Omsd6MVkR5Tm54
605,{'spotify': 'https://open.spotify.com/artist/7uOP00uc0fjE4yEFecj0oL'},"{'href': None, 'total': 10}",[],https://api.spotify.com/v1/artists/7uOP00uc0fjE4yEFecj0oL,7uOP00uc0fjE4yEFecj0oL,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ce52ecb529c08677fec407dd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ce52ecb529c08677fec407dd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ce52ecb529c08677fec407dd', 'width': 64}]",Peter Bach,40,artist,spotify:artist:7uOP00uc0fjE4yEFecj0oL
606,{'spotify': 'https://open.spotify.com/artist/63F93nm1VtFTGSXVFDwHOP'},"{'href': None, 'total': 3}",[],https://api.spotify.com/v1/artists/63F93nm1VtFTGSXVFDwHOP,63F93nm1VtFTGSXVFDwHOP,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734d15602e771c286871f9ebe6', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024d15602e771c286871f9ebe6', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514d15602e771c286871f9ebe6', 'width': 64}]",Ramira Jimenez,23,artist,spotify:artist:63F93nm1VtFTGSXVFDwHOP
607,{'spotify': 'https://open.spotify.com/artist/32LreS7UHEG3COCJzy826n'},"{'href': None, 'total': 95}",['background piano'],https://api.spotify.com/v1/artists/32LreS7UHEG3COCJzy826n,32LreS7UHEG3COCJzy826n,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ebd757e312014b9d407218ec', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ebd757e312014b9d407218ec', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ebd757e312014b9d407218ec', 'width': 64}]",Sean Oban,55,artist,spotify:artist:32LreS7UHEG3COCJzy826n
608,{'spotify': 'https://open.spotify.com/artist/0VnIScjCdDU0cmMZTTEnrf'},"{'href': None, 'total': 18}",[],https://api.spotify.com/v1/artists/0VnIScjCdDU0cmMZTTEnrf,0VnIScjCdDU0cmMZTTEnrf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734968508ec29ad8cb340911ed', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024968508ec29ad8cb340911ed', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514968508ec29ad8cb340911ed', 'width': 64}]",Jenifer Tremblay,46,artist,spotify:artist:0VnIScjCdDU0cmMZTTEnrf
